bag_id,bag_name,original_timestamp_ns,relative_time_s,source_path,dest_path
bag3,2024-08-20_14-16-05,1724156210937007800,43.042,raw_processed/all_images/2024-08-20_14-16-05/1724156210937007800.jpg,solaqua_labeled_fish/images/bag3_1724156210937007800.jpg
bag3,2024-08-20_14-16-05,1724156211091327200,43.197,raw_processed/all_images/2024-08-20_14-16-05/1724156211091327200.jpg,solaqua_labeled_fish/images/bag3_1724156211091327200.jpg
bag3,2024-08-20_14-16-05,1724156211260195900,43.365,raw_processed/all_images/2024-08-20_14-16-05/1724156211260195900.jpg,solaqua_labeled_fish/images/bag3_1724156211260195900.jpg
bag3,2024-08-20_14-16-05,1724156211410769700,43.516,raw_processed/all_images/2024-08-20_14-16-05/1724156211410769700.jpg,solaqua_labeled_fish/images/bag3_1724156211410769700.jpg
bag3,2024-08-20_14-16-05,1724156211580958200,43.686,raw_processed/all_images/2024-08-20_14-16-05/1724156211580958200.jpg,solaqua_labeled_fish/images/bag3_1724156211580958200.jpg
bag3,2024-08-20_14-16-05,1724156211733217200,43.838,raw_processed/all_images/2024-08-20_14-16-05/1724156211733217200.jpg,solaqua_labeled_fish/images/bag3_1724156211733217200.jpg
bag3,2024-08-20_14-16-05,1724156211900616800,44.006,raw_processed/all_images/2024-08-20_14-16-05/1724156211900616800.jpg,solaqua_labeled_fish/images/bag3_1724156211900616800.jpg
bag3,2024-08-20_14-16-05,1724156212051657600,44.157,raw_processed/all_images/2024-08-20_14-16-05/1724156212051657600.jpg,solaqua_labeled_fish/images/bag3_1724156212051657600.jpg
bag3,2024-08-20_14-16-05,1724156212220762700,44.326,raw_processed/all_images/2024-08-20_14-16-05/1724156212220762700.jpg,solaqua_labeled_fish/images/bag3_1724156212220762700.jpg
bag3,2024-08-20_14-16-05,1724156212371489900,44.477,raw_processed/all_images/2024-08-20_14-16-05/1724156212371489900.jpg,solaqua_labeled_fish/images/bag3_1724156212371489900.jpg
bag3,2024-08-20_14-16-05,1724156212537993400,44.643,raw_processed/all_images/2024-08-20_14-16-05/1724156212537993400.jpg,solaqua_labeled_fish/images/bag3_1724156212537993400.jpg
bag3,2024-08-20_14-16-05,1724156212690677800,44.796,raw_processed/all_images/2024-08-20_14-16-05/1724156212690677800.jpg,solaqua_labeled_fish/images/bag3_1724156212690677800.jpg
bag3,2024-08-20_14-16-05,1724156212859586700,44.965,raw_processed/all_images/2024-08-20_14-16-05/1724156212859586700.jpg,solaqua_labeled_fish/images/bag3_1724156212859586700.jpg
bag3,2024-08-20_14-16-05,1724156213008459300,45.114,raw_processed/all_images/2024-08-20_14-16-05/1724156213008459300.jpg,solaqua_labeled_fish/images/bag3_1724156213008459300.jpg
bag3,2024-08-20_14-16-05,1724156213176192000,45.281,raw_processed/all_images/2024-08-20_14-16-05/1724156213176192000.jpg,solaqua_labeled_fish/images/bag3_1724156213176192000.jpg
bag3,2024-08-20_14-16-05,1724156213331934500,45.437,raw_processed/all_images/2024-08-20_14-16-05/1724156213331934500.jpg,solaqua_labeled_fish/images/bag3_1724156213331934500.jpg
bag3,2024-08-20_14-16-05,1724156213498148900,45.603,raw_processed/all_images/2024-08-20_14-16-05/1724156213498148900.jpg,solaqua_labeled_fish/images/bag3_1724156213498148900.jpg
bag3,2024-08-20_14-16-05,1724156213651603900,45.757,raw_processed/all_images/2024-08-20_14-16-05/1724156213651603900.jpg,solaqua_labeled_fish/images/bag3_1724156213651603900.jpg
bag3,2024-08-20_14-16-05,1724156213819562100,45.925,raw_processed/all_images/2024-08-20_14-16-05/1724156213819562100.jpg,solaqua_labeled_fish/images/bag3_1724156213819562100.jpg
bag4,2024-08-20_14-31-29,1724157144855745800,53.000,raw_processed/all_images/2024-08-20_14-31-29/1724157144855745800.jpg,solaqua_labeled_fish/images/bag4_1724157144855745800.jpg
bag4,2024-08-20_14-31-29,1724157145009025000,53.153,raw_processed/all_images/2024-08-20_14-31-29/1724157145009025000.jpg,solaqua_labeled_fish/images/bag4_1724157145009025000.jpg
bag4,2024-08-20_14-31-29,1724157145181953200,53.326,raw_processed/all_images/2024-08-20_14-31-29/1724157145181953200.jpg,solaqua_labeled_fish/images/bag4_1724157145181953200.jpg
bag4,2024-08-20_14-31-29,1724157145329994500,53.474,raw_processed/all_images/2024-08-20_14-31-29/1724157145329994500.jpg,solaqua_labeled_fish/images/bag4_1724157145329994500.jpg
bag4,2024-08-20_14-31-29,1724157145498783300,53.643,raw_processed/all_images/2024-08-20_14-31-29/1724157145498783300.jpg,solaqua_labeled_fish/images/bag4_1724157145498783300.jpg
bag4,2024-08-20_14-31-29,1724157145649575500,53.794,raw_processed/all_images/2024-08-20_14-31-29/1724157145649575500.jpg,solaqua_labeled_fish/images/bag4_1724157145649575500.jpg
bag4,2024-08-20_14-31-29,1724157145815860300,53.960,raw_processed/all_images/2024-08-20_14-31-29/1724157145815860300.jpg,solaqua_labeled_fish/images/bag4_1724157145815860300.jpg
bag4,2024-08-20_14-31-29,1724157145968368500,54.113,raw_processed/all_images/2024-08-20_14-31-29/1724157145968368500.jpg,solaqua_labeled_fish/images/bag4_1724157145968368500.jpg
bag4,2024-08-20_14-31-29,1724157146141586300,54.286,raw_processed/all_images/2024-08-20_14-31-29/1724157146141586300.jpg,solaqua_labeled_fish/images/bag4_1724157146141586300.jpg
bag4,2024-08-20_14-31-29,1724157146291013300,54.435,raw_processed/all_images/2024-08-20_14-31-29/1724157146291013300.jpg,solaqua_labeled_fish/images/bag4_1724157146291013300.jpg
bag4,2024-08-20_14-31-29,1724157146457031500,54.601,raw_processed/all_images/2024-08-20_14-31-29/1724157146457031500.jpg,solaqua_labeled_fish/images/bag4_1724157146457031500.jpg
bag4,2024-08-20_14-31-29,1724157146608667100,54.753,raw_processed/all_images/2024-08-20_14-31-29/1724157146608667100.jpg,solaqua_labeled_fish/images/bag4_1724157146608667100.jpg
bag4,2024-08-20_14-31-29,1724157146774734800,54.919,raw_processed/all_images/2024-08-20_14-31-29/1724157146774734800.jpg,solaqua_labeled_fish/images/bag4_1724157146774734800.jpg
bag4,2024-08-20_14-31-29,1724157146932627800,55.077,raw_processed/all_images/2024-08-20_14-31-29/1724157146932627800.jpg,solaqua_labeled_fish/images/bag4_1724157146932627800.jpg
bag4,2024-08-20_14-31-29,1724157147098437900,55.243,raw_processed/all_images/2024-08-20_14-31-29/1724157147098437900.jpg,solaqua_labeled_fish/images/bag4_1724157147098437900.jpg
bag4,2024-08-20_14-31-29,1724157147249556700,55.394,raw_processed/all_images/2024-08-20_14-31-29/1724157147249556700.jpg,solaqua_labeled_fish/images/bag4_1724157147249556700.jpg
bag4,2024-08-20_14-31-29,1724157147419951400,55.564,raw_processed/all_images/2024-08-20_14-31-29/1724157147419951400.jpg,solaqua_labeled_fish/images/bag4_1724157147419951400.jpg
bag4,2024-08-20_14-31-29,1724157147571677300,55.716,raw_processed/all_images/2024-08-20_14-31-29/1724157147571677300.jpg,solaqua_labeled_fish/images/bag4_1724157147571677300.jpg
bag4,2024-08-20_14-31-29,1724157147736670000,55.881,raw_processed/all_images/2024-08-20_14-31-29/1724157147736670000.jpg,solaqua_labeled_fish/images/bag4_1724157147736670000.jpg
bag4,2024-08-20_14-31-29,1724157147891179100,56.036,raw_processed/all_images/2024-08-20_14-31-29/1724157147891179100.jpg,solaqua_labeled_fish/images/bag4_1724157147891179100.jpg
bag4,2024-08-20_14-31-29,1724157148054938600,56.199,raw_processed/all_images/2024-08-20_14-31-29/1724157148054938600.jpg,solaqua_labeled_fish/images/bag4_1724157148054938600.jpg
bag4,2024-08-20_14-31-29,1724157148218968700,56.363,raw_processed/all_images/2024-08-20_14-31-29/1724157148218968700.jpg,solaqua_labeled_fish/images/bag4_1724157148218968700.jpg
bag4,2024-08-20_14-31-29,1724157148370149700,56.515,raw_processed/all_images/2024-08-20_14-31-29/1724157148370149700.jpg,solaqua_labeled_fish/images/bag4_1724157148370149700.jpg
bag4,2024-08-20_14-31-29,1724157148537148100,56.682,raw_processed/all_images/2024-08-20_14-31-29/1724157148537148100.jpg,solaqua_labeled_fish/images/bag4_1724157148537148100.jpg
bag4,2024-08-20_14-31-29,1724157148693963400,56.838,raw_processed/all_images/2024-08-20_14-31-29/1724157148693963400.jpg,solaqua_labeled_fish/images/bag4_1724157148693963400.jpg
bag4,2024-08-20_14-31-29,1724157148855863800,57.000,raw_processed/all_images/2024-08-20_14-31-29/1724157148855863800.jpg,solaqua_labeled_fish/images/bag4_1724157148855863800.jpg
bag4,2024-08-20_14-31-29,1724157149007949800,57.152,raw_processed/all_images/2024-08-20_14-31-29/1724157149007949800.jpg,solaqua_labeled_fish/images/bag4_1724157149007949800.jpg
bag4,2024-08-20_14-31-29,1724157149176098600,57.321,raw_processed/all_images/2024-08-20_14-31-29/1724157149176098600.jpg,solaqua_labeled_fish/images/bag4_1724157149176098600.jpg
bag4,2024-08-20_14-31-29,1724157149340785100,57.485,raw_processed/all_images/2024-08-20_14-31-29/1724157149340785100.jpg,solaqua_labeled_fish/images/bag4_1724157149340785100.jpg
bag4,2024-08-20_14-31-29,1724157149495236300,57.640,raw_processed/all_images/2024-08-20_14-31-29/1724157149495236300.jpg,solaqua_labeled_fish/images/bag4_1724157149495236300.jpg
bag4,2024-08-20_14-31-29,1724157149663448700,57.808,raw_processed/all_images/2024-08-20_14-31-29/1724157149663448700.jpg,solaqua_labeled_fish/images/bag4_1724157149663448700.jpg
bag4,2024-08-20_14-31-29,1724157149811319000,57.956,raw_processed/all_images/2024-08-20_14-31-29/1724157149811319000.jpg,solaqua_labeled_fish/images/bag4_1724157149811319000.jpg
bag4,2024-08-20_14-31-29,1724157149977649000,58.122,raw_processed/all_images/2024-08-20_14-31-29/1724157149977649000.jpg,solaqua_labeled_fish/images/bag4_1724157149977649000.jpg
bag4,2024-08-20_14-31-29,1724157150131341400,58.276,raw_processed/all_images/2024-08-20_14-31-29/1724157150131341400.jpg,solaqua_labeled_fish/images/bag4_1724157150131341400.jpg
bag4,2024-08-20_14-31-29,1724157150299296800,58.444,raw_processed/all_images/2024-08-20_14-31-29/1724157150299296800.jpg,solaqua_labeled_fish/images/bag4_1724157150299296800.jpg
bag4,2024-08-20_14-31-29,1724157150450237000,58.595,raw_processed/all_images/2024-08-20_14-31-29/1724157150450237000.jpg,solaqua_labeled_fish/images/bag4_1724157150450237000.jpg
bag4,2024-08-20_14-31-29,1724157150626465600,58.771,raw_processed/all_images/2024-08-20_14-31-29/1724157150626465600.jpg,solaqua_labeled_fish/images/bag4_1724157150626465600.jpg
bag4,2024-08-20_14-31-29,1724157150773369200,58.918,raw_processed/all_images/2024-08-20_14-31-29/1724157150773369200.jpg,solaqua_labeled_fish/images/bag4_1724157150773369200.jpg
bag4,2024-08-20_14-31-29,1724157150948260300,59.093,raw_processed/all_images/2024-08-20_14-31-29/1724157150948260300.jpg,solaqua_labeled_fish/images/bag4_1724157150948260300.jpg
bag4,2024-08-20_14-31-29,1724157151088772700,59.233,raw_processed/all_images/2024-08-20_14-31-29/1724157151088772700.jpg,solaqua_labeled_fish/images/bag4_1724157151088772700.jpg
bag4,2024-08-20_14-31-29,1724157151256601800,59.401,raw_processed/all_images/2024-08-20_14-31-29/1724157151256601800.jpg,solaqua_labeled_fish/images/bag4_1724157151256601800.jpg
bag4,2024-08-20_14-31-29,1724157151411737700,59.556,raw_processed/all_images/2024-08-20_14-31-29/1724157151411737700.jpg,solaqua_labeled_fish/images/bag4_1724157151411737700.jpg
bag4,2024-08-20_14-31-29,1724157151575056600,59.720,raw_processed/all_images/2024-08-20_14-31-29/1724157151575056600.jpg,solaqua_labeled_fish/images/bag4_1724157151575056600.jpg
bag4,2024-08-20_14-31-29,1724157151728559400,59.873,raw_processed/all_images/2024-08-20_14-31-29/1724157151728559400.jpg,solaqua_labeled_fish/images/bag4_1724157151728559400.jpg
bag4,2024-08-20_14-31-29,1724157151894603600,60.039,raw_processed/all_images/2024-08-20_14-31-29/1724157151894603600.jpg,solaqua_labeled_fish/images/bag4_1724157151894603600.jpg
bag4,2024-08-20_14-31-29,1724157152047631000,60.192,raw_processed/all_images/2024-08-20_14-31-29/1724157152047631000.jpg,solaqua_labeled_fish/images/bag4_1724157152047631000.jpg
bag4,2024-08-20_14-31-29,1724157152211978200,60.356,raw_processed/all_images/2024-08-20_14-31-29/1724157152211978200.jpg,solaqua_labeled_fish/images/bag4_1724157152211978200.jpg
bag4,2024-08-20_14-31-29,1724157152381346900,60.526,raw_processed/all_images/2024-08-20_14-31-29/1724157152381346900.jpg,solaqua_labeled_fish/images/bag4_1724157152381346900.jpg
bag4,2024-08-20_14-31-29,1724157152531125900,60.676,raw_processed/all_images/2024-08-20_14-31-29/1724157152531125900.jpg,solaqua_labeled_fish/images/bag4_1724157152531125900.jpg
bag4,2024-08-20_14-31-29,1724157152700337200,60.845,raw_processed/all_images/2024-08-20_14-31-29/1724157152700337200.jpg,solaqua_labeled_fish/images/bag4_1724157152700337200.jpg
bag4,2024-08-20_14-31-29,1724157152853061100,60.998,raw_processed/all_images/2024-08-20_14-31-29/1724157152853061100.jpg,solaqua_labeled_fish/images/bag4_1724157152853061100.jpg
bag4,2024-08-20_14-31-29,1724157153020813000,61.165,raw_processed/all_images/2024-08-20_14-31-29/1724157153020813000.jpg,solaqua_labeled_fish/images/bag4_1724157153020813000.jpg
bag4,2024-08-20_14-31-29,1724157153172212000,61.317,raw_processed/all_images/2024-08-20_14-31-29/1724157153172212000.jpg,solaqua_labeled_fish/images/bag4_1724157153172212000.jpg
bag4,2024-08-20_14-31-29,1724157153340779600,61.485,raw_processed/all_images/2024-08-20_14-31-29/1724157153340779600.jpg,solaqua_labeled_fish/images/bag4_1724157153340779600.jpg
bag4,2024-08-20_14-31-29,1724157153491078100,61.636,raw_processed/all_images/2024-08-20_14-31-29/1724157153491078100.jpg,solaqua_labeled_fish/images/bag4_1724157153491078100.jpg
bag4,2024-08-20_14-31-29,1724157153661738700,61.806,raw_processed/all_images/2024-08-20_14-31-29/1724157153661738700.jpg,solaqua_labeled_fish/images/bag4_1724157153661738700.jpg
bag4,2024-08-20_14-31-29,1724157153812822000,61.957,raw_processed/all_images/2024-08-20_14-31-29/1724157153812822000.jpg,solaqua_labeled_fish/images/bag4_1724157153812822000.jpg
bag4,2024-08-20_14-31-29,1724157153981471900,62.126,raw_processed/all_images/2024-08-20_14-31-29/1724157153981471900.jpg,solaqua_labeled_fish/images/bag4_1724157153981471900.jpg
bag4,2024-08-20_14-31-29,1724157154134921700,62.279,raw_processed/all_images/2024-08-20_14-31-29/1724157154134921700.jpg,solaqua_labeled_fish/images/bag4_1724157154134921700.jpg
bag4,2024-08-20_14-31-29,1724157154287893400,62.432,raw_processed/all_images/2024-08-20_14-31-29/1724157154287893400.jpg,solaqua_labeled_fish/images/bag4_1724157154287893400.jpg
bag4,2024-08-20_14-31-29,1724157154457498300,62.602,raw_processed/all_images/2024-08-20_14-31-29/1724157154457498300.jpg,solaqua_labeled_fish/images/bag4_1724157154457498300.jpg
bag4,2024-08-20_14-31-29,1724157154609509300,62.754,raw_processed/all_images/2024-08-20_14-31-29/1724157154609509300.jpg,solaqua_labeled_fish/images/bag4_1724157154609509300.jpg
bag4,2024-08-20_14-31-29,1724157154783198600,62.928,raw_processed/all_images/2024-08-20_14-31-29/1724157154783198600.jpg,solaqua_labeled_fish/images/bag4_1724157154783198600.jpg
bag4,2024-08-20_14-31-29,1724157154931822800,63.076,raw_processed/all_images/2024-08-20_14-31-29/1724157154931822800.jpg,solaqua_labeled_fish/images/bag4_1724157154931822800.jpg
bag4,2024-08-20_14-31-29,1724157155097481800,63.242,raw_processed/all_images/2024-08-20_14-31-29/1724157155097481800.jpg,solaqua_labeled_fish/images/bag4_1724157155097481800.jpg
bag4,2024-08-20_14-31-29,1724157155250503500,63.395,raw_processed/all_images/2024-08-20_14-31-29/1724157155250503500.jpg,solaqua_labeled_fish/images/bag4_1724157155250503500.jpg
bag4,2024-08-20_14-31-29,1724157155412901200,63.557,raw_processed/all_images/2024-08-20_14-31-29/1724157155412901200.jpg,solaqua_labeled_fish/images/bag4_1724157155412901200.jpg
bag4,2024-08-20_14-31-29,1724157155566808600,63.711,raw_processed/all_images/2024-08-20_14-31-29/1724157155566808600.jpg,solaqua_labeled_fish/images/bag4_1724157155566808600.jpg
bag4,2024-08-20_14-31-29,1724157155734487500,63.879,raw_processed/all_images/2024-08-20_14-31-29/1724157155734487500.jpg,solaqua_labeled_fish/images/bag4_1724157155734487500.jpg
bag4,2024-08-20_14-31-29,1724157155887522000,64.032,raw_processed/all_images/2024-08-20_14-31-29/1724157155887522000.jpg,solaqua_labeled_fish/images/bag4_1724157155887522000.jpg
bag4,2024-08-20_14-31-29,1724157156055207300,64.200,raw_processed/all_images/2024-08-20_14-31-29/1724157156055207300.jpg,solaqua_labeled_fish/images/bag4_1724157156055207300.jpg
bag4,2024-08-20_14-31-29,1724157156210085300,64.355,raw_processed/all_images/2024-08-20_14-31-29/1724157156210085300.jpg,solaqua_labeled_fish/images/bag4_1724157156210085300.jpg
bag4,2024-08-20_14-31-29,1724157156375622100,64.520,raw_processed/all_images/2024-08-20_14-31-29/1724157156375622100.jpg,solaqua_labeled_fish/images/bag4_1724157156375622100.jpg
bag4,2024-08-20_14-31-29,1724157156529224300,64.674,raw_processed/all_images/2024-08-20_14-31-29/1724157156529224300.jpg,solaqua_labeled_fish/images/bag4_1724157156529224300.jpg
bag4,2024-08-20_14-31-29,1724157156700962700,64.845,raw_processed/all_images/2024-08-20_14-31-29/1724157156700962700.jpg,solaqua_labeled_fish/images/bag4_1724157156700962700.jpg
bag4,2024-08-20_14-31-29,1724157156849262300,64.994,raw_processed/all_images/2024-08-20_14-31-29/1724157156849262300.jpg,solaqua_labeled_fish/images/bag4_1724157156849262300.jpg
bag4,2024-08-20_14-31-29,1724157157015198100,65.160,raw_processed/all_images/2024-08-20_14-31-29/1724157157015198100.jpg,solaqua_labeled_fish/images/bag4_1724157157015198100.jpg
bag4,2024-08-20_14-31-29,1724157157180731200,65.325,raw_processed/all_images/2024-08-20_14-31-29/1724157157180731200.jpg,solaqua_labeled_fish/images/bag4_1724157157180731200.jpg
bag4,2024-08-20_14-31-29,1724157157333440800,65.478,raw_processed/all_images/2024-08-20_14-31-29/1724157157333440800.jpg,solaqua_labeled_fish/images/bag4_1724157157333440800.jpg
bag4,2024-08-20_14-31-29,1724157157500926300,65.645,raw_processed/all_images/2024-08-20_14-31-29/1724157157500926300.jpg,solaqua_labeled_fish/images/bag4_1724157157500926300.jpg
bag4,2024-08-20_14-31-29,1724157157651434800,65.796,raw_processed/all_images/2024-08-20_14-31-29/1724157157651434800.jpg,solaqua_labeled_fish/images/bag4_1724157157651434800.jpg
bag4,2024-08-20_14-31-29,1724157157817852400,65.962,raw_processed/all_images/2024-08-20_14-31-29/1724157157817852400.jpg,solaqua_labeled_fish/images/bag4_1724157157817852400.jpg
bag4,2024-08-20_14-31-29,1724157157971672000,66.116,raw_processed/all_images/2024-08-20_14-31-29/1724157157971672000.jpg,solaqua_labeled_fish/images/bag4_1724157157971672000.jpg
bag4,2024-08-20_14-31-29,1724157158140408800,66.285,raw_processed/all_images/2024-08-20_14-31-29/1724157158140408800.jpg,solaqua_labeled_fish/images/bag4_1724157158140408800.jpg
bag4,2024-08-20_14-31-29,1724157158290618300,66.435,raw_processed/all_images/2024-08-20_14-31-29/1724157158290618300.jpg,solaqua_labeled_fish/images/bag4_1724157158290618300.jpg
bag4,2024-08-20_14-31-29,1724157158459471100,66.604,raw_processed/all_images/2024-08-20_14-31-29/1724157158459471100.jpg,solaqua_labeled_fish/images/bag4_1724157158459471100.jpg
bag4,2024-08-20_14-31-29,1724157158612128000,66.757,raw_processed/all_images/2024-08-20_14-31-29/1724157158612128000.jpg,solaqua_labeled_fish/images/bag4_1724157158612128000.jpg
bag4,2024-08-20_14-31-29,1724157158783714100,66.928,raw_processed/all_images/2024-08-20_14-31-29/1724157158783714100.jpg,solaqua_labeled_fish/images/bag4_1724157158783714100.jpg
bag8,2024-08-20_15-20-29,1724160070602308500,39.037,raw_processed/all_images/2024-08-20_15-20-29/1724160070602308500.jpg,solaqua_labeled_fish/images/bag8_1724160070602308500.jpg
bag8,2024-08-20_15-20-29,1724160070767308900,39.202,raw_processed/all_images/2024-08-20_15-20-29/1724160070767308900.jpg,solaqua_labeled_fish/images/bag8_1724160070767308900.jpg
bag8,2024-08-20_15-20-29,1724160070923304800,39.358,raw_processed/all_images/2024-08-20_15-20-29/1724160070923304800.jpg,solaqua_labeled_fish/images/bag8_1724160070923304800.jpg
bag8,2024-08-20_15-20-29,1724160071088844700,39.524,raw_processed/all_images/2024-08-20_15-20-29/1724160071088844700.jpg,solaqua_labeled_fish/images/bag8_1724160071088844700.jpg
bag8,2024-08-20_15-20-29,1724160071239074800,39.674,raw_processed/all_images/2024-08-20_15-20-29/1724160071239074800.jpg,solaqua_labeled_fish/images/bag8_1724160071239074800.jpg
bag8,2024-08-20_15-20-29,1724160071404939200,39.840,raw_processed/all_images/2024-08-20_15-20-29/1724160071404939200.jpg,solaqua_labeled_fish/images/bag8_1724160071404939200.jpg
bag8,2024-08-20_15-20-29,1724160071557861300,39.993,raw_processed/all_images/2024-08-20_15-20-29/1724160071557861300.jpg,solaqua_labeled_fish/images/bag8_1724160071557861300.jpg
bag8,2024-08-20_15-20-29,1724160071729794000,40.164,raw_processed/all_images/2024-08-20_15-20-29/1724160071729794000.jpg,solaqua_labeled_fish/images/bag8_1724160071729794000.jpg
bag8,2024-08-20_15-20-29,1724160071879222000,40.314,raw_processed/all_images/2024-08-20_15-20-29/1724160071879222000.jpg,solaqua_labeled_fish/images/bag8_1724160071879222000.jpg
bag8,2024-08-20_15-20-29,1724160072036992200,40.472,raw_processed/all_images/2024-08-20_15-20-29/1724160072036992200.jpg,solaqua_labeled_fish/images/bag8_1724160072036992200.jpg
bag8,2024-08-20_15-20-29,1724160072205089500,40.640,raw_processed/all_images/2024-08-20_15-20-29/1724160072205089500.jpg,solaqua_labeled_fish/images/bag8_1724160072205089500.jpg
bag8,2024-08-20_15-20-29,1724160072359232100,40.794,raw_processed/all_images/2024-08-20_15-20-29/1724160072359232100.jpg,solaqua_labeled_fish/images/bag8_1724160072359232100.jpg
bag8,2024-08-20_15-20-29,1724160072528164700,40.963,raw_processed/all_images/2024-08-20_15-20-29/1724160072528164700.jpg,solaqua_labeled_fish/images/bag8_1724160072528164700.jpg
bag8,2024-08-20_15-20-29,1724160077639303800,46.074,raw_processed/all_images/2024-08-20_15-20-29/1724160077639303800.jpg,solaqua_labeled_fish/images/bag8_1724160077639303800.jpg
bag8,2024-08-20_15-20-29,1724160077805340600,46.240,raw_processed/all_images/2024-08-20_15-20-29/1724160077805340600.jpg,solaqua_labeled_fish/images/bag8_1724160077805340600.jpg
bag8,2024-08-20_15-20-29,1724160077956987000,46.392,raw_processed/all_images/2024-08-20_15-20-29/1724160077956987000.jpg,solaqua_labeled_fish/images/bag8_1724160077956987000.jpg
bag8,2024-08-20_15-20-29,1724160078125505600,46.560,raw_processed/all_images/2024-08-20_15-20-29/1724160078125505600.jpg,solaqua_labeled_fish/images/bag8_1724160078125505600.jpg
bag8,2024-08-20_15-20-29,1724160078275135900,46.710,raw_processed/all_images/2024-08-20_15-20-29/1724160078275135900.jpg,solaqua_labeled_fish/images/bag8_1724160078275135900.jpg
bag8,2024-08-20_15-20-29,1724160078444945300,46.880,raw_processed/all_images/2024-08-20_15-20-29/1724160078444945300.jpg,solaqua_labeled_fish/images/bag8_1724160078444945300.jpg
bag8,2024-08-20_15-20-29,1724160078594051500,47.029,raw_processed/all_images/2024-08-20_15-20-29/1724160078594051500.jpg,solaqua_labeled_fish/images/bag8_1724160078594051500.jpg
bag8,2024-08-20_15-20-29,1724160078764575000,47.199,raw_processed/all_images/2024-08-20_15-20-29/1724160078764575000.jpg,solaqua_labeled_fish/images/bag8_1724160078764575000.jpg
bag8,2024-08-20_15-20-29,1724160078916546000,47.351,raw_processed/all_images/2024-08-20_15-20-29/1724160078916546000.jpg,solaqua_labeled_fish/images/bag8_1724160078916546000.jpg
bag8,2024-08-20_15-20-29,1724160079084100700,47.519,raw_processed/all_images/2024-08-20_15-20-29/1724160079084100700.jpg,solaqua_labeled_fish/images/bag8_1724160079084100700.jpg
bag8,2024-08-20_15-20-29,1724160079236120100,47.671,raw_processed/all_images/2024-08-20_15-20-29/1724160079236120100.jpg,solaqua_labeled_fish/images/bag8_1724160079236120100.jpg
bag8,2024-08-20_15-20-29,1724160079405212400,47.840,raw_processed/all_images/2024-08-20_15-20-29/1724160079405212400.jpg,solaqua_labeled_fish/images/bag8_1724160079405212400.jpg
bag8,2024-08-20_15-20-29,1724160079557114400,47.992,raw_processed/all_images/2024-08-20_15-20-29/1724160079557114400.jpg,solaqua_labeled_fish/images/bag8_1724160079557114400.jpg
bag8,2024-08-20_15-20-29,1724160079729076100,48.164,raw_processed/all_images/2024-08-20_15-20-29/1724160079729076100.jpg,solaqua_labeled_fish/images/bag8_1724160079729076100.jpg
bag8,2024-08-20_15-20-29,1724160079877276200,48.312,raw_processed/all_images/2024-08-20_15-20-29/1724160079877276200.jpg,solaqua_labeled_fish/images/bag8_1724160079877276200.jpg
bag8,2024-08-20_15-20-29,1724160080044819600,48.479,raw_processed/all_images/2024-08-20_15-20-29/1724160080044819600.jpg,solaqua_labeled_fish/images/bag8_1724160080044819600.jpg
bag8,2024-08-20_15-20-29,1724160080195111100,48.630,raw_processed/all_images/2024-08-20_15-20-29/1724160080195111100.jpg,solaqua_labeled_fish/images/bag8_1724160080195111100.jpg
bag8,2024-08-20_15-20-29,1724160080365724700,48.800,raw_processed/all_images/2024-08-20_15-20-29/1724160080365724700.jpg,solaqua_labeled_fish/images/bag8_1724160080365724700.jpg
bag8,2024-08-20_15-20-29,1724160080516832700,48.952,raw_processed/all_images/2024-08-20_15-20-29/1724160080516832700.jpg,solaqua_labeled_fish/images/bag8_1724160080516832700.jpg
bag9,2024-08-20_16-34-34,1724164568961489800,92.046,raw_processed/all_images/2024-08-20_16-34-34/1724164568961489800.jpg,solaqua_labeled_fish/images/bag9_1724164568961489800.jpg
bag9,2024-08-20_16-34-34,1724164569113940400,92.198,raw_processed/all_images/2024-08-20_16-34-34/1724164569113940400.jpg,solaqua_labeled_fish/images/bag9_1724164569113940400.jpg
bag9,2024-08-20_16-34-34,1724164569284708700,92.369,raw_processed/all_images/2024-08-20_16-34-34/1724164569284708700.jpg,solaqua_labeled_fish/images/bag9_1724164569284708700.jpg
bag9,2024-08-20_16-34-34,1724164569435874100,92.520,raw_processed/all_images/2024-08-20_16-34-34/1724164569435874100.jpg,solaqua_labeled_fish/images/bag9_1724164569435874100.jpg
bag9,2024-08-20_16-34-34,1724164569590149500,92.674,raw_processed/all_images/2024-08-20_16-34-34/1724164569590149500.jpg,solaqua_labeled_fish/images/bag9_1724164569590149500.jpg
bag9,2024-08-20_16-34-34,1724164569756482500,92.841,raw_processed/all_images/2024-08-20_16-34-34/1724164569756482500.jpg,solaqua_labeled_fish/images/bag9_1724164569756482500.jpg
bag9,2024-08-20_16-34-34,1724164569912880400,92.997,raw_processed/all_images/2024-08-20_16-34-34/1724164569912880400.jpg,solaqua_labeled_fish/images/bag9_1724164569912880400.jpg
bag9,2024-08-20_16-34-34,1724164570081028000,93.165,raw_processed/all_images/2024-08-20_16-34-34/1724164570081028000.jpg,solaqua_labeled_fish/images/bag9_1724164570081028000.jpg
bag9,2024-08-20_16-34-34,1724164570232383500,93.317,raw_processed/all_images/2024-08-20_16-34-34/1724164570232383500.jpg,solaqua_labeled_fish/images/bag9_1724164570232383500.jpg
